yearday,computer time,CTD depth,cond,density,salinity,CTD temp,ECO Chlor,ECO NTU,G2 Biolume,G2 flow,G2 depth,G3 biolume,G3 flow,ctrl depth,Xmiss,LSS,cable,UBAT bio,UBAT flow,G3 net, UBAT net, WinchV,oxygen, saturation,OXO temp.
231,3:10:48 PM,5.11,4.236,24.515,33.433,16.226,2.999,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.820,1.603,11.16,0.000E+0,0,0.0,0.0,50.00,206.26,82.41,16.02
231,3:10:49 PM,5.17,4.234,24.494,33.410,16.237,2.796,0.525,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.821,1.604,11.12,0.000E+0,0,0.0,0.0,50.00,207.17,82.79,16.03
231,3:10:50 PM,5.17,4.234,24.494,33.410,16.237,2.844,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.604,11.08,0.000E+0,0,0.0,0.0,50.00,207.17,82.79,16.03
231,3:10:51 PM,5.24,4.236,24.512,33.429,16.228,2.987,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.822,1.605,11.05,0.000E+0,0,0.0,0.0,50.00,207.81,83.07,16.04
231,3:10:51 PM,5.24,4.236,24.512,33.429,16.228,2.987,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.819,1.606,11.01,0.000E+0,0,0.0,0.0,50.00,207.81,83.07,16.04
231,3:10:53 PM,5.04,4.239,24.503,33.429,16.265,2.808,0.486,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.818,1.607,10.90,0.000E+0,0,0.0,0.0,50.00,208.57,83.41,16.06
231,3:10:54 PM,5.04,4.239,24.503,33.429,16.265,2.796,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.818,1.607,10.90,0.000E+0,0,0.0,0.0,50.00,208.57,83.41,16.06
231,3:10:55 PM,5.04,4.239,24.503,33.429,16.265,2.701,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.820,1.608,10.90,0.000E+0,0,0.0,0.0,50.00,209.41,83.77,16.08
231,3:10:56 PM,4.95,4.240,24.508,33.437,16.265,2.678,0.506,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.820,1.609,10.84,0.000E+0,0,0.0,0.0,50.00,209.85,83.95,16.09
231,3:10:57 PM,4.89,4.242,24.500,33.432,16.285,2.654,0.499,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.820,1.610,10.83,0.000E+0,0,0.0,0.0,50.00,210.17,84.10,16.09
231,3:10:58 PM,4.85,4.242,24.501,33.435,16.288,2.796,0.486,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.819,1.610,10.77,0.000E+0,0,0.0,0.0,50.00,210.50,84.24,16.10
231,3:10:59 PM,4.80,4.243,24.505,33.441,16.288,2.689,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.816,1.611,10.75,0.000E+0,0,0.0,0.0,50.00,210.82,84.39,16.11
231,3:11:00 PM,4.75,4.245,24.528,33.467,16.278,2.654,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.611,10.70,0.000E+0,0,0.0,0.0,50.00,211.06,84.51,16.13
231,3:11:00 PM,4.75,4.245,24.528,33.467,16.278,2.654,0.518,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.611,10.70,0.000E+0,0,0.0,0.0,50.00,211.06,84.51,16.13
231,3:11:01 PM,4.75,4.245,24.528,33.467,16.278,2.761,0.486,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.612,10.68,0.000E+0,0,0.0,0.0,50.00,211.06,84.51,16.13
231,3:11:02 PM,4.64,4.248,24.493,33.441,16.341,2.487,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.612,10.62,0.000E+0,0,0.0,0.0,50.00,211.71,84.82,16.16
231,3:11:03 PM,4.64,4.248,24.493,33.441,16.341,2.499,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.613,10.59,0.000E+0,0,0.0,0.0,50.00,211.71,84.82,16.16
231,3:11:04 PM,4.67,4.249,24.485,33.436,16.357,2.487,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.818,1.613,10.53,0.000E+0,0,0.0,0.0,50.00,212.11,85.00,16.17
231,3:11:05 PM,4.67,4.249,24.485,33.436,16.357,2.380,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.803,1.613,10.52,0.000E+0,0,0.0,0.0,50.00,212.11,85.00,16.17
231,3:11:06 PM,4.65,4.252,24.503,33.460,16.358,2.237,0.512,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.816,1.613,10.46,0.000E+0,0,0.0,0.0,50.00,212.62,85.23,16.18
231,3:11:07 PM,4.65,4.252,24.503,33.460,16.358,2.237,0.512,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.813,1.614,10.31,0.000E+0,0,0.0,0.0,50.00,212.62,85.23,16.18
231,3:11:08 PM,4.56,4.253,24.499,33.459,16.370,2.392,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.614,10.31,0.000E+0,0,0.0,0.0,50.00,212.97,85.38,16.19
231,3:11:09 PM,4.33,4.257,24.523,33.493,16.377,2.451,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.815,1.615,10.31,0.000E+0,0,0.0,0.0,50.00,213.44,85.63,16.22
231,3:11:10 PM,4.33,4.257,24.523,33.493,16.377,2.332,0.589,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.615,10.22,0.000E+0,0,0.0,0.0,50.00,213.44,85.63,16.22
231,3:11:11 PM,4.27,4.256,24.498,33.466,16.393,2.523,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.616,10.22,0.000E+0,0,0.0,0.0,50.00,213.79,85.81,16.25
231,3:11:12 PM,4.27,4.256,24.498,33.466,16.393,2.523,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.816,1.616,10.15,0.000E+0,0,0.0,0.0,50.00,213.79,85.81,16.25
231,3:11:13 PM,4.27,4.255,24.464,33.432,16.428,2.582,0.531,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.811,1.616,10.15,0.000E+0,0,0.0,0.0,50.00,214.05,85.93,16.26
231,3:11:14 PM,4.27,4.256,24.447,33.417,16.453,2.582,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.814,1.617,10.08,0.000E+0,0,0.0,0.0,50.00,214.05,85.93,16.26
231,3:11:15 PM,4.22,4.258,24.461,33.436,16.454,2.404,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.815,1.617,10.08,0.000E+0,0,0.0,0.0,50.00,214.30,86.06,16.28
231,3:11:16 PM,4.22,4.258,24.461,33.436,16.454,2.701,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.817,1.617,10.06,0.000E+0,0,0.0,0.0,50.00,214.30,86.06,16.28
231,3:11:17 PM,4.17,4.259,24.461,33.439,16.464,2.725,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.812,1.618,9.98,0.000E+0,0,0.0,0.0,50.00,214.44,86.13,16.29
231,3:11:18 PM,4.17,4.259,24.461,33.439,16.464,2.725,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.816,1.618,9.95,0.000E+0,0,0.0,0.0,50.00,214.66,86.25,16.31
231,3:11:19 PM,4.08,4.269,24.519,33.517,16.468,2.416,0.550,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.815,1.619,9.95,0.000E+0,0,0.0,0.0,50.00,214.66,86.25,16.31
231,3:11:20 PM,4.00,4.273,24.547,33.555,16.472,2.332,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.816,1.619,9.95,0.000E+0,0,0.0,0.0,50.00,214.78,86.34,16.33
231,3:11:21 PM,3.95,4.269,24.501,33.501,16.491,2.380,0.563,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.816,1.619,9.89,0.000E+0,0,0.0,0.0,50.00,214.78,86.34,16.33
231,3:11:22 PM,3.90,4.270,24.475,33.478,16.529,2.285,0.602,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.813,1.620,9.87,0.000E+0,0,0.0,0.0,50.00,214.75,86.36,16.35
231,3:11:23 PM,3.87,4.270,24.477,33.481,16.528,2.297,0.602,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.814,1.620,9.82,0.000E+0,0,0.0,0.0,50.00,214.75,86.36,16.35
231,3:11:24 PM,3.87,4.270,24.477,33.481,16.528,2.321,0.608,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.812,1.620,9.80,0.000E+0,0,0.0,0.0,50.00,214.89,86.45,16.37
231,3:11:25 PM,3.83,4.269,24.487,33.488,16.508,2.404,0.666,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.812,1.620,9.75,0.000E+0,0,0.0,0.0,50.00,214.89,86.45,16.37
231,3:11:27 PM,3.79,4.269,24.486,33.489,16.511,2.380,0.614,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.811,1.620,9.73,0.000E+0,0,0.0,0.0,50.00,215.06,86.57,16.40
231,3:11:28 PM,3.75,4.271,24.474,33.480,16.538,2.332,0.589,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.812,1.621,9.67,0.000E+0,0,0.0,0.0,50.00,215.06,86.57,16.40
231,3:11:29 PM,3.71,4.276,24.495,33.513,16.550,2.297,0.621,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.811,1.621,9.66,0.000E+0,0,0.0,0.0,50.00,215.21,86.67,16.42
231,3:11:30 PM,3.67,4.281,24.498,33.527,16.586,2.380,0.570,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.811,1.621,9.60,0.000E+0,0,0.0,0.0,50.00,215.21,86.67,16.42
231,3:11:31 PM,3.67,4.281,24.498,33.527,16.586,2.332,0.595,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.809,1.621,9.58,0.000E+0,0,0.0,0.0,50.00,215.26,86.72,16.44
231,3:11:32 PM,3.64,4.281,24.461,33.491,16.624,2.321,0.589,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.810,1.621,9.51,0.000E+0,0,0.0,0.0,50.00,215.26,86.76,16.46
231,3:11:33 PM,3.61,4.282,24.447,33.481,16.652,2.285,0.621,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.810,1.621,9.49,0.000E+0,0,0.0,0.0,50.00,215.68,86.95,16.48
231,3:11:34 PM,3.57,4.285,24.449,33.490,16.670,2.273,0.678,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.807,1.621,9.44,0.000E+0,0,0.0,0.0,50.00,215.67,86.97,16.49
231,3:11:35 PM,3.49,4.291,24.487,33.542,16.677,2.356,0.672,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.802,1.621,9.42,0.000E+0,0,0.0,0.0,50.00,215.41,86.91,16.51
231,3:11:36 PM,3.40,4.297,24.529,33.594,16.669,2.332,0.653,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.804,1.620,9.36,0.000E+0,0,0.0,0.0,50.00,215.33,86.92,16.54
231,3:11:37 PM,3.40,4.297,24.529,33.594,16.669,2.487,0.672,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.802,1.620,9.34,0.000E+0,0,0.0,0.0,50.00,215.33,86.92,16.54
231,3:11:38 PM,3.32,4.297,24.500,33.569,16.706,2.368,0.646,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.805,1.619,9.29,0.000E+0,0,0.0,0.0,50.00,214.53,86.65,16.57
231,3:11:39 PM,3.32,4.297,24.500,33.569,16.706,2.487,0.672,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.804,1.619,9.25,0.000E+0,0,0.0,0.0,50.00,214.53,86.65,16.57
231,3:11:40 PM,3.25,4.299,24.496,33.569,16.723,2.368,0.698,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.803,1.618,9.22,0.000E+0,0,0.0,0.0,50.00,214.30,86.59,16.59
231,3:11:41 PM,3.25,4.299,24.496,33.569,16.723,2.547,0.659,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.804,1.618,9.18,0.000E+0,0,0.0,0.0,50.00,214.30,86.59,16.59
231,3:11:42 PM,3.16,4.304,24.507,33.591,16.750,2.392,0.678,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.803,1.618,9.14,0.000E+0,0,0.0,0.0,50.00,213.73,86.41,16.62
231,3:11:42 PM,3.16,4.304,24.507,33.591,16.750,2.392,0.678,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.800,1.617,9.11,0.000E+0,0,0.0,0.0,50.00,213.73,86.41,16.62
231,3:11:43 PM,3.08,4.313,24.541,33.646,16.782,2.440,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.800,1.617,9.00,0.000E+0,0,0.0,0.0,50.00,213.21,86.23,16.64
231,3:11:45 PM,3.04,4.317,24.510,33.626,16.847,2.440,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.798,1.616,8.98,0.000E+0,0,0.0,0.0,50.00,212.51,85.99,16.67
231,3:11:45 PM,3.04,4.317,24.510,33.626,16.847,2.440,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.798,1.616,8.98,0.000E+0,0,0.0,0.0,50.00,212.51,85.99,16.67
231,3:11:46 PM,3.05,4.316,24.443,33.559,16.916,2.463,0.704,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.798,1.615,8.96,0.000E+0,0,0.0,0.0,50.00,212.51,85.99,16.67
231,3:11:47 PM,3.08,4.313,24.462,33.569,16.864,2.487,0.698,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.798,1.615,8.96,0.000E+0,0,0.0,0.0,50.00,212.04,85.81,16.67
231,3:11:48 PM,3.08,4.313,24.462,33.569,16.864,2.523,0.678,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.797,1.614,8.92,0.000E+0,0,0.0,0.0,50.00,212.04,85.81,16.67
231,3:11:49 PM,3.09,4.310,24.441,33.543,16.871,2.654,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.613,8.87,0.000E+0,0,0.0,0.0,50.00,211.65,85.70,16.70
231,3:11:50 PM,3.01,4.314,24.445,33.557,16.899,2.499,0.672,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.612,8.85,0.000E+0,0,0.0,0.0,50.00,211.00,85.47,16.72
231,3:11:51 PM,2.87,4.318,24.403,33.526,16.972,2.535,0.717,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.796,1.611,8.80,0.000E+0,0,0.0,0.0,50.00,210.18,85.20,16.76
231,3:11:52 PM,2.75,4.321,24.387,33.518,17.013,2.570,0.717,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.797,1.610,8.76,0.000E+0,0,0.0,0.0,50.00,209.24,84.87,16.79
231,3:11:53 PM,2.66,4.321,24.354,33.488,17.053,2.654,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.797,1.610,8.70,0.000E+0,0,0.0,0.0,50.00,208.33,84.54,16.81
231,3:11:54 PM,2.66,4.321,24.354,33.488,17.053,2.654,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.798,1.609,8.69,0.000E+0,0,0.0,0.0,50.00,208.33,84.54,16.81
231,3:11:55 PM,2.61,4.321,24.340,33.474,17.068,2.594,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.797,1.608,8.63,0.000E+0,0,0.0,0.0,50.00,206.71,83.91,16.83
231,3:11:56 PM,2.64,4.319,24.328,33.459,17.070,2.570,0.755,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.796,1.607,8.59,0.000E+0,0,0.0,0.0,50.00,206.15,83.68,16.83
231,3:11:57 PM,2.68,4.320,24.337,33.469,17.065,2.535,0.742,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.607,8.56,0.000E+0,0,0.0,0.0,50.00,205.80,83.55,16.83
231,3:11:58 PM,2.67,4.321,24.320,33.454,17.088,2.535,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.606,8.52,0.000E+0,0,0.0,0.0,50.00,205.80,83.55,16.83
231,3:11:59 PM,2.64,4.320,24.289,33.423,17.116,2.630,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.798,1.605,8.49,0.000E+0,0,0.0,0.0,50.00,205.05,83.28,16.85
231,3:12:00 PM,2.64,4.320,24.289,33.423,17.116,2.630,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.796,1.604,8.34,0.000E+0,0,0.0,0.0,50.00,205.05,83.28,16.85
231,3:12:01 PM,2.54,4.321,24.281,33.418,17.132,2.666,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.797,1.603,8.34,0.000E+0,0,0.0,0.0,50.00,203.93,82.87,16.89
231,3:12:02 PM,2.42,4.328,24.314,33.466,17.146,2.761,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.603,8.34,0.000E+0,0,0.0,0.0,50.00,203.93,82.87,16.89
231,3:12:03 PM,2.32,4.324,24.283,33.428,17.152,2.606,0.704,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.794,1.602,8.34,0.000E+0,0,0.0,0.0,50.00,201.86,82.10,16.93
231,3:12:04 PM,2.25,4.327,24.285,33.436,17.171,2.678,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.601,8.30,0.000E+0,0,0.0,0.0,50.00,201.86,82.10,16.93
231,3:12:05 PM,2.21,4.331,24.306,33.467,17.178,2.725,0.730,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.794,1.600,8.27,0.000E+0,0,0.0,0.0,50.00,199.53,81.21,16.96
231,3:12:06 PM,2.21,4.331,24.306,33.467,17.178,2.678,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.599,8.23,0.000E+0,0,0.0,0.0,50.00,199.53,81.21,16.96
231,3:12:07 PM,2.19,4.330,24.295,33.453,17.182,2.594,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.598,8.19,0.000E+0,0,0.0,0.0,50.00,198.19,80.70,16.99
231,3:12:08 PM,2.18,4.331,24.309,33.469,17.176,2.630,0.730,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.797,1.598,8.14,0.000E+0,0,0.0,0.0,50.00,198.19,80.70,16.99
231,3:12:09 PM,2.18,4.330,24.285,33.444,17.194,2.618,0.723,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.793,1.597,8.12,0.000E+0,0,0.0,0.0,50.00,196.62,80.08,17.00
231,3:12:10 PM,2.19,4.331,24.294,33.454,17.190,2.761,0.730,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.795,1.596,8.06,0.000E+0,0,0.0,0.0,50.00,196.62,80.08,17.00
231,3:12:12 PM,2.16,4.332,24.296,33.460,17.202,2.761,0.730,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.793,1.595,8.05,0.000E+0,0,0.0,0.0,50.00,195.66,79.71,17.01
231,3:12:13 PM,2.16,4.332,24.296,33.460,17.202,2.606,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.794,1.594,7.99,0.000E+0,0,0.0,0.0,50.00,195.66,79.71,17.01
231,3:12:14 PM,2.09,4.332,24.263,33.428,17.235,2.654,0.723,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.791,1.593,7.95,0.000E+0,0,0.0,0.0,50.00,194.62,79.34,17.05
231,3:12:15 PM,1.96,4.339,24.300,33.480,17.243,2.678,0.730,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.790,1.592,7.90,0.000E+0,0,0.0,0.0,50.00,194.62,79.34,17.05
231,3:12:16 PM,1.75,4.347,24.321,33.521,17.285,2.820,0.742,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.789,1.591,7.88,0.000E+0,0,0.0,0.0,50.00,190.88,77.95,17.14
231,3:12:17 PM,1.75,4.347,24.321,33.521,17.285,2.868,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.789,1.589,7.83,0.000E+0,0,0.0,0.0,50.00,190.88,77.95,17.14
231,3:12:18 PM,1.74,4.348,24.269,33.473,17.346,2.856,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.788,1.588,7.79,0.000E+0,0,0.0,0.0,50.00,188.98,77.22,17.17
231,3:12:18 PM,1.74,4.348,24.269,33.473,17.346,2.856,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.790,1.587,7.75,0.000E+0,0,0.0,0.0,50.00,188.98,77.22,17.17
231,3:12:19 PM,1.71,4.349,24.255,33.462,17.370,2.773,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.789,1.586,7.63,0.000E+0,0,0.0,0.0,50.00,187.91,76.78,17.17
231,3:12:21 PM,1.69,4.351,24.284,33.494,17.351,2.749,0.781,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.785,1.584,7.61,0.000E+0,0,0.0,0.0,50.00,187.10,76.47,17.18
231,3:12:22 PM,1.63,4.352,24.276,33.491,17.371,2.796,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.790,1.583,7.61,0.000E+0,0,0.0,0.0,50.00,185.73,75.92,17.19
231,3:12:23 PM,1.63,4.352,24.276,33.491,17.371,2.820,0.787,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.787,1.582,7.59,0.000E+0,0,0.0,0.0,50.00,185.73,75.92,17.19
231,3:12:24 PM,1.59,4.354,24.272,33.491,17.388,2.963,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.789,1.581,7.55,0.000E+0,0,0.0,0.0,50.00,184.48,75.45,17.21
231,3:12:24 PM,1.59,4.354,24.272,33.491,17.388,2.963,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.789,1.580,7.52,0.000E+0,0,0.0,0.0,50.00,184.48,75.45,17.21
231,3:12:25 PM,1.59,4.354,24.272,33.491,17.388,2.963,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.789,1.580,7.41,0.000E+0,0,0.0,0.0,50.00,184.48,75.45,17.21
231,3:12:27 PM,1.51,4.356,24.262,33.486,17.415,2.939,0.781,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.783,1.577,7.39,0.000E+0,0,0.0,0.0,50.00,183.67,75.14,17.23
231,3:12:27 PM,1.51,4.356,24.262,33.486,17.415,2.939,0.781,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.783,1.577,7.31,0.000E+0,0,0.0,0.0,50.00,183.67,75.14,17.23
231,3:12:29 PM,1.32,4.362,24.262,33.502,17.459,3.023,0.794,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.780,1.580,7.31,0.000E+0,0,0.0,0.0,50.00,182.37,74.66,17.27
231,3:12:29 PM,1.32,4.362,24.262,33.502,17.459,3.023,0.794,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.780,1.580,7.24,0.000E+0,0,0.0,0.0,50.00,181.33,74.26,17.29
231,3:12:30 PM,1.32,4.362,24.262,33.502,17.459,3.130,0.813,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.781,1.581,7.24,0.000E+0,0,0.0,0.0,50.00,181.33,74.26,17.29
231,3:12:31 PM,1.33,4.359,24.221,33.457,17.488,3.154,0.800,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.779,1.581,7.24,0.000E+0,0,0.0,0.0,50.00,179.90,73.72,17.31
231,3:12:32 PM,1.29,4.359,24.215,33.449,17.489,3.082,0.813,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.781,1.582,7.24,0.000E+0,0,0.0,0.0,50.00,179.25,73.46,17.32
231,3:12:33 PM,1.24,4.359,24.209,33.446,17.502,3.094,0.826,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.780,1.583,7.21,0.000E+0,0,0.0,0.0,50.00,178.55,73.19,17.33
231,3:12:34 PM,1.18,4.361,24.214,33.455,17.511,3.225,0.826,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.778,1.586,7.17,0.000E+0,0,0.0,0.0,50.00,177.91,72.94,17.34
231,3:12:35 PM,1.10,4.366,24.237,33.489,17.520,3.213,0.858,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.776,1.588,7.11,0.000E+0,0,0.0,0.0,50.00,177.08,72.62,17.35
231,3:12:36 PM,1.10,4.366,24.237,33.489,17.520,3.225,0.832,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.776,1.590,7.10,0.000E+0,0,0.0,0.0,50.00,177.08,72.62,17.35
231,3:12:37 PM,1.08,4.366,24.235,33.486,17.520,3.225,0.832,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.776,1.593,7.04,0.000E+0,0,0.0,0.0,50.00,175.83,72.12,17.36
231,3:12:38 PM,1.04,4.364,24.222,33.469,17.518,3.189,0.826,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.777,1.595,7.02,0.000E+0,0,0.0,0.0,50.00,175.83,72.12,17.36
231,3:12:39 PM,1.02,4.363,24.221,33.467,17.514,3.368,0.819,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.777,1.597,6.97,0.000E+0,0,0.0,0.0,50.00,174.99,71.79,17.38
231,3:12:40 PM,0.98,4.363,24.203,33.450,17.536,3.249,0.902,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.774,1.599,6.93,0.000E+0,0,0.0,0.0,50.00,174.99,71.79,17.38
